Name,GEOID20,TAPERSONS,total_TAPERSONS
Ballard,530330047033024,0,11207
Ballard,530330047033025,0,11207
Ballard,530330047033026,0,11207
Ballard,530330047033027,0,11207
Ballard,530330047033028,0,11207
Ballard,530330047033029,10,11207
Ballard,530330047033030,0,11207
Ballard,530330047033031,0,11207
Ballard,530330047033032,0,11207
Ballard,530330047033033,25,11207
Ballard,530330047033034,0,11207
Ballard,530330047033035,13,11207
Ballard,530330047033036,0,11207
Ballard,530330047033037,0,11207
Ballard,530330047033038,0,11207
Ballard,530330047033039,42,11207
Ballard,530330047033040,0,11207
Ballard,530330047033041,0,11207
Beacon Hill,530330104011000,0,9636
Beacon Hill,530330104011001,36,9636
Beacon Hill,530330104011002,306,9636
Beacon Hill,530330104011003,19,9636
Beacon Hill,530330104011004,105,9636
Beacon Hill,530330104011005,29,9636
Beacon Hill,530330104011006,73,9636
Beacon Hill,530330104011007,0,9636
Beacon Hill,530330104011008,126,9636
Beacon Hill,530330104011009,65,9636
Beacon Hill,530330104011010,50,9636
Beacon Hill,530330104011011,8,9636
Beacon Hill,530330104011012,53,9636
Beacon Hill,530330104011013,98,9636
Beacon Hill,530330104011014,106,9636
Beacon Hill,530330104011015,47,9636
Beacon Hill,530330104011016,35,9636
Beacon Hill,530330104011017,46,9636
Beacon Hill,530330104011018,37,9636
Beacon Hill,530330104012000,39,9636
Beacon Hill,530330104012001,32,9636
Beacon Hill,530330104012002,130,9636
Beacon Hill,530330104012003,35,9636
Beacon Hill,530330104012004,73,9636
Beacon Hill,530330104012005,29,9636
Beacon Hill,530330104012006,34,9636
Beacon Hill,530330104012007,24,9636
Beacon Hill,530330104012008,36,9636
Beacon Hill,530330104012009,46,9636
Beacon Hill,530330104012010,13,9636
Beacon Hill,530330104012011,85,9636
Beacon Hill,530330104012012,78,9636
Beacon Hill,530330104012013,0,9636
Beacon Hill,530330104012014,99,9636
Beacon Hill,530330104012015,81,9636
Beacon Hill,530330104012016,40,9636
Beacon Hill,530330104012017,185,9636
Beacon Hill,530330104012018,201,9636
Beacon Hill,530330104012019,25,9636
Beacon Hill,530330104012020,65,9636
Beacon Hill,530330104012021,0,9636
Beacon Hill,530330104012022,0,9636
Beacon Hill,530330104012023,15,9636
Beacon Hill,530330104012024,39,9636
Beacon Hill,530330104012025,66,9636
Beacon Hill,530330104012026,72,9636
Beacon Hill,530330104012027,97,9636
Beacon Hill,530330104012028,81,9636
Beacon Hill,530330104013000,15,9636
Beacon Hill,530330104013001,323,9636
Beacon Hill,530330104013002,61,9636
Beacon Hill,530330104013003,66,9636
Beacon Hill,530330104013004,136,9636
Beacon Hill,530330104013005,32,9636
Beacon Hill,530330104013006,134,9636
Beacon Hill,530330104013007,24,9636
Beacon Hill,530330104013008,65,9636
Beacon Hill,530330104013009,82,9636
Beacon Hill,530330104013010,18,9636
Beacon Hill,530330104013011,129,9636
Beacon Hill,530330104013012,231,9636
Beacon Hill,530330104013013,46,9636
Beacon Hill,530330104013014,147,9636
Beacon Hill,530330104013015,16,9636
Beacon Hill,530330104013016,48,9636
Beacon Hill,530330104021000,237,9636
Beacon Hill,530330104021001,121,9636
Beacon Hill,530330104021002,80,9636
Beacon Hill,530330104021003,111,9636
Beacon Hill,530330104021004,140,9636
Beacon Hill,530330104021005,89,9636
Beacon Hill,530330104021006,0,9636
Beacon Hill,530330104021007,5,9636
Beacon Hill,530330104021008,0,9636
Beacon Hill,530330104021009,0,9636
Beacon Hill,530330104021010,0,9636
Beacon Hill,530330104021011,0,9636
Beacon Hill,530330104021012,84,9636
Beacon Hill,530330104021013,62,9636
Beacon Hill,530330104021014,23,9636
Beacon Hill,530330104021015,403,9636
Beacon Hill,530330104021016,0,9636
Beacon Hill,530330104021017,0,9636
Beacon Hill,530330104021018,67,9636
Beacon Hill,530330104021019,38,9636
Beacon Hill,530330104022000,0,9636
Beacon Hill,530330104022001,34,9636
Beacon Hill,530330104022002,135,9636
Beacon Hill,530330104022003,105,9636
Beacon Hill,530330104022004,67,9636
Beacon Hill,530330104022005,0,9636
Beacon Hill,530330104022006,0,9636
Beacon Hill,530330104022007,23,9636
Beacon Hill,530330104022008,41,9636
Beacon Hill,530330104022009,325,9636
Beacon Hill,530330104022010,75,9636
Beacon Hill,530330104022011,73,9636
Beacon Hill,530330104022012,66,9636
Beacon Hill,530330104022013,66,9636
Beacon Hill,530330104022014,109,9636
Beacon Hill,530330104022015,40,9636
Beacon Hill,530330104022016,25,9636
Beacon Hill,530330104022017,0,9636
Beacon Hill,530330104022018,77,9636
Beacon Hill,530330104023000,0,9636
Beacon Hill,530330104023001,80,9636
Beacon Hill,530330104023002,137,9636
Beacon Hill,530330104023003,0,9636
Beacon Hill,530330104023004,0,9636
Beacon Hill,530330104023005,0,9636
Beacon Hill,530330104023006,0,9636
Beacon Hill,530330104023007,148,9636
Beacon Hill,530330104023008,16,9636
Beacon Hill,530330104023009,200,9636
