Name,GEOID20,TAPERSONS,total_TAPERSONS
North Queen Anne,530330059011018,253,12209
North Queen Anne,530330059011019,89,12209
North Queen Anne,530330059011020,0,12209
North Queen Anne,530330059012000,75,12209
North Queen Anne,530330059012001,46,12209
North Queen Anne,530330059012002,0,12209
North Queen Anne,530330059012003,214,12209
North Queen Anne,530330059012004,255,12209
North Queen Anne,530330059012005,34,12209
North Queen Anne,530330059012006,46,12209
North Queen Anne,530330059012007,35,12209
North Queen Anne,530330059012008,147,12209
North Queen Anne,530330059012009,60,12209
North Queen Anne,530330059012010,14,12209
North Queen Anne,530330059012011,25,12209
North Queen Anne,530330059012012,38,12209
North Queen Anne,530330059012013,67,12209
North Queen Anne,530330059013000,0,12209
North Queen Anne,530330059013001,0,12209
North Queen Anne,530330059013002,0,12209
North Queen Anne,530330059013003,46,12209
North Queen Anne,530330059013004,86,12209
North Queen Anne,530330059013005,146,12209
North Queen Anne,530330059013006,154,12209
North Queen Anne,530330059013007,39,12209
North Queen Anne,530330059013008,61,12209
North Queen Anne,530330059013009,76,12209
North Queen Anne,530330059013010,41,12209
North Queen Anne,530330059013011,8,12209
North Queen Anne,530330059013012,351,12209
North Queen Anne,530330059013013,0,12209
North Queen Anne,530330059013014,0,12209
North Queen Anne,530330059013015,27,12209
North Queen Anne,530330059013016,142,12209
North Queen Anne,530330059013017,7,12209
North Queen Anne,530330059013018,35,12209
North Queen Anne,530330059021000,60,12209
North Queen Anne,530330059021001,82,12209
North Queen Anne,530330059021002,78,12209
North Queen Anne,530330059021003,124,12209
North Queen Anne,530330059021004,59,12209
North Queen Anne,530330059021005,114,12209
North Queen Anne,530330059021006,39,12209
North Queen Anne,530330059021007,60,12209
North Queen Anne,530330059021008,506,12209
North Queen Anne,530330059021009,23,12209
North Queen Anne,530330059021010,78,12209
North Queen Anne,530330059021011,7,12209
North Queen Anne,530330059021012,81,12209
North Queen Anne,530330059021014,105,12209
North Queen Anne,530330059021015,0,12209
North Queen Anne,530330059022000,48,12209
North Queen Anne,530330059022001,96,12209
North Queen Anne,530330059022002,116,12209
North Queen Anne,530330059022003,57,12209
North Queen Anne,530330059022004,49,12209
North Queen Anne,530330059022005,74,12209
North Queen Anne,530330059022006,62,12209
North Queen Anne,530330059022007,30,12209
North Queen Anne,530330059022008,36,12209
North Queen Anne,530330059022009,46,12209
North Queen Anne,530330059022010,14,12209
North Queen Anne,530330059022011,12,12209
North Queen Anne,530330059022012,41,12209
North Queen Anne,530330059022013,47,12209
North Queen Anne,530330059022014,27,12209
North Queen Anne,530330059022015,62,12209
North Queen Anne,530330059022016,49,12209
North Queen Anne,530330059022017,60,12209
North Queen Anne,530330059022018,35,12209
North Queen Anne,530330059022019,56,12209
North Queen Anne,530330059022020,31,12209
North Queen Anne,530330059022021,21,12209
North Queen Anne,530330059022022,40,12209
North Queen Anne,530330059022023,32,12209
North Queen Anne,530330059022024,40,12209
North Queen Anne,530330059022025,0,12209
North Queen Anne,530330059022026,31,12209
North Queen Anne,530330059022027,29,12209
North Queen Anne,530330059022028,40,12209
North Queen Anne,530330059022029,26,12209
North Queen Anne,530330059022030,30,12209
North Queen Anne,530330059023000,27,12209
North Queen Anne,530330059023001,46,12209
North Queen Anne,530330059023002,11,12209
North Queen Anne,530330059023003,25,12209
North Queen Anne,530330059023004,46,12209
North Queen Anne,530330059023005,27,12209
North Queen Anne,530330059023006,18,12209
North Queen Anne,530330059023007,66,12209
North Queen Anne,530330059023008,82,12209
North Queen Anne,530330059023009,60,12209
North Queen Anne,530330059023010,36,12209
North Queen Anne,530330059023011,31,12209
North Queen Anne,530330059023012,18,12209
North Queen Anne,530330059023013,67,12209
North Queen Anne,530330059023014,47,12209
North Queen Anne,530330059023015,74,12209
North Queen Anne,530330059023016,21,12209
