NAME,GEOID20,TAPERSONS,total_TAPERSONS,fraction
SEA 34-3632,530330107023008,116,979,0.118488253319714
SEA 34-3632,530330107023010,122,979,0.12461695607763024
SEA 34-3637,530330113001000,23,975,0.02358974358974359
SEA 34-3637,530330113001005,681,975,0.6984615384615385
SEA 34-3637,530330113001006,53,975,0.05435897435897436
SEA 34-3637,530330113001007,136,975,0.13948717948717948
SEA 34-3637,530330113001010,72,975,0.07384615384615385
SEA 34-3637,530330113001012,10,975,0.010256410256410256
SEA 34-3648,530330107013005,475,1038,0.4576107899807322
SEA 34-3648,530330107013006,43,1038,0.041425818882466284
SEA 34-3648,530330107021008,203,1038,0.1955684007707129
SEA 34-3648,530330107021009,277,1038,0.26685934489402696
SEA 34-3648,530330107021010,40,1038,0.038535645472061654
SEA 34-3682,530330099003001,68,694,0.09798270893371758
SEA 34-3682,530330099003009,97,694,0.13976945244956773
SEA 34-3682,530330099003010,105,694,0.15129682997118155
SEA 34-3682,530330099003011,157,694,0.22622478386167147
SEA 34-3682,530330099003012,64,694,0.09221902017291066
SEA 34-3682,530330099003018,99,694,0.14265129682997119
SEA 34-3682,530330099003019,49,694,0.07060518731988473
SEA 34-3682,530330108003000,55,694,0.0792507204610951
SEA 34-3702,530330099002001,210,708,0.2966101694915254
SEA 34-3702,530330099002002,498,708,0.7033898305084746
SEA 34-3767,530330105024002,558,685,0.8145985401459854
SEA 34-3767,530330105024003,127,685,0.1854014598540146
SEA 34-3770,530330105013009,352,1247,0.2822774659182037
SEA 34-3770,530330105013010,121,1247,0.09703287890938252
SEA 34-3770,530330105024000,599,1247,0.48035284683239776
SEA 34-3770,530330105024001,175,1247,0.14033680834001605
SEA 34-3772,530330108001004,93,923,0.10075839653304441
SEA 34-3772,530330108003001,317,923,0.3434452871072589
SEA 34-3772,530330108003002,135,923,0.14626218851570963
SEA 34-3772,530330108003012,180,923,0.19501625135427952
SEA 34-3772,530330108003013,61,923,0.06608884073672806
SEA 34-3772,530330108003014,67,923,0.07258938244853738
SEA 34-3772,530330108003015,70,923,0.07583965330444203
SEA 34-3785,530330105011000,323,937,0.3447171824973319
SEA 34-3785,530330105012000,338,937,0.3607257203842049
SEA 34-3785,530330105012001,73,937,0.07790821771611527
SEA 34-3785,530330105013011,62,937,0.06616862326574173
SEA 34-3785,530330105013012,75,937,0.08004268943436499
SEA 34-3785,530330105013013,66,937,0.07043756670224119
SEA 34-3839,530330107022000,41,1294,0.03168469860896445
SEA 34-3839,530330107022001,80,1294,0.061823802163833076
SEA 34-3839,530330107022002,146,1294,0.11282843894899536
SEA 34-3839,530330107022007,120,1294,0.09273570324574962
SEA 34-3839,530330107022008,123,1294,0.09505409582689335
SEA 34-3839,530330107022009,128,1294,0.09891808346213292
SEA 34-3839,530330107022010,119,1294,0.0919629057187017
SEA 34-3839,530330107022011,130,1294,0.10046367851622875
SEA 34-3839,530330107022012,111,1294,0.08578052550231839
SEA 34-3839,530330107022013,136,1294,0.10510046367851623
SEA 34-3839,530330107022014,115,1294,0.08887171561051005
SEA 34-3839,530330107022015,45,1294,0.0347758887171561
SEA 34-3866,530330107012000,282,698,0.4040114613180516
SEA 34-3866,530330107013001,95,698,0.1361031518624642
SEA 34-3866,530330107013002,116,698,0.166189111747851
SEA 34-3866,530330107013003,79,698,0.11318051575931232
SEA 34-3866,530330107013007,64,698,0.09169054441260745
SEA 34-3866,530330107013009,62,698,0.08882521489971347
SEA 34-3942,530330105011001,538,905,0.594475138121547
SEA 34-3942,530330105011002,367,905,0.40552486187845305
SEA 36-1273,530330032021003,59,405,0.145679012345679
SEA 36-1273,530330032021004,74,405,0.18271604938271604
SEA 36-1273,530330032021005,71,405,0.17530864197530865
SEA 36-1273,530330032021006,62,405,0.15308641975308643
SEA 36-1273,530330032021007,71,405,0.17530864197530865
SEA 36-1273,530330032021008,68,405,0.16790123456790124
SEA 36-1286,530330028002001,86,669,0.12855007473841554
SEA 36-1286,530330028002007,103,669,0.15396113602391628
SEA 36-1286,530330028002008,82,669,0.12257100149476831
SEA 36-1286,530330028002009,55,669,0.08221225710014948
SEA 36-1286,530330028002010,121,669,0.18086696562032886
SEA 36-1286,530330028002015,125,669,0.18684603886397608
SEA 36-1286,530330028002016,27,669,0.04035874439461883
SEA 36-1286,530330028003001,70,669,0.10463378176382661
SEA 36-1287,530330035001001,66,953,0.06925498426023086
SEA 36-1287,530330035001009,32,953,0.033578174186778595
SEA 36-1287,530330035001010,80,953,0.08394543546694648
SEA 36-1287,530330035001011,96,953,0.10073452256033578
SEA 36-1287,530330035001014,60,953,0.06295907660020986
SEA 36-1287,530330035001015,70,953,0.07345225603357818
SEA 36-1287,530330035001016,61,953,0.06400839454354669
SEA 36-1287,530330035001017,44,953,0.046169989506820566
SEA 36-1287,530330035001018,100,953,0.1049317943336831
SEA 36-1287,530330035001019,73,953,0.07660020986358866
SEA 36-1287,530330035001020,78,953,0.08184679958027283
SEA 36-1287,530330035001021,75,953,0.07869884575026233
SEA 36-1287,530330035001022,67,953,0.07030430220356768
SEA 36-1287,530330035001023,42,953,0.04407135362014691
SEA 36-1287,530330035002003,9,953,0.00944386149003148
SEA 36-1288,530330035001002,64,625,0.1024
SEA 36-1288,530330035001003,87,625,0.1392
SEA 36-1288,530330035001004,63,625,0.1008
SEA 36-1288,530330035001005,69,625,0.1104
SEA 36-1288,530330035001006,105,625,0.168
SEA 36-1288,530330035001007,51,625,0.0816
SEA 36-1288,530330035001008,42,625,0.0672
SEA 36-1288,530330035001012,73,625,0.1168
SEA 36-1288,530330035001013,71,625,0.1136
SEA 36-1292,530330028001007,84,534,0.15730337078651685
SEA 36-1292,530330028001008,73,534,0.13670411985018727
SEA 36-1292,530330028001010,65,534,0.12172284644194757
SEA 36-1292,530330028001011,82,534,0.15355805243445692
SEA 36-1292,530330028001016,73,534,0.13670411985018727
SEA 36-1292,530330028001017,75,534,0.1404494382022472
SEA 36-1292,530330028002002,82,534,0.15355805243445692
SEA 36-1294,530330034001003,96,990,0.09696969696969697
SEA 36-1294,530330034001004,59,990,0.0595959595959596
SEA 36-1294,530330034001005,92,990,0.09292929292929293
SEA 36-1294,530330034001006,56,990,0.05656565656565657
SEA 36-1294,530330034001007,31,990,0.031313131313131314
SEA 36-1294,530330034001008,83,990,0.08383838383838384
SEA 36-1294,530330034001009,85,990,0.08585858585858586
SEA 36-1294,530330034001010,87,990,0.08787878787878788
SEA 36-1294,530330034001011,85,990,0.08585858585858586
SEA 36-1294,530330034002009,25,990,0.025252525252525252
SEA 36-1294,530330034002010,69,990,0.0696969696969697
SEA 36-1294,530330034002011,75,990,0.07575757575757576
SEA 36-1294,530330034002012,55,990,0.05555555555555555
SEA 36-1294,530330034002013,92,990,0.09292929292929293
SEA 36-1295,530330034002003,76,480,0.15833333333333333
SEA 36-1295,530330034002004,74,480,0.15416666666666667
SEA 36-1295,530330034002005,73,480,0.15208333333333332
SEA 36-1295,530330034002006,71,480,0.14791666666666667
SEA 36-1295,530330034002007,84,480,0.175
SEA 36-1295,530330034002008,34,480,0.07083333333333333
SEA 36-1295,530330034002014,68,480,0.14166666666666666
SEA 36-1296,530330029002016,51,435,0.11724137931034483
SEA 36-1296,530330029002017,44,435,0.10114942528735632
SEA 36-1296,530330029003014,112,435,0.2574712643678161
SEA 36-1296,530330029003015,52,435,0.11954022988505747
SEA 36-1296,530330029003016,106,435,0.24367816091954023
SEA 36-1296,530330029003017,33,435,0.07586206896551724
SEA 36-1296,530330029003018,37,435,0.08505747126436781
SEA 36-1297,530330029002010,70,455,0.15384615384615385
SEA 36-1297,530330029002012,39,455,0.08571428571428572
SEA 36-1297,530330029002013,52,455,0.11428571428571428
SEA 36-1297,530330029002014,60,455,0.13186813186813187
SEA 36-1297,530330029002015,32,455,0.07032967032967033
SEA 36-1297,530330029002018,44,455,0.0967032967032967
SEA 36-1297,530330029002019,48,455,0.1054945054945055
SEA 36-1297,530330029002020,48,455,0.1054945054945055
SEA 36-1297,530330029002021,62,455,0.13626373626373625
SEA 36-1298,530330034002000,93,461,0.2017353579175705
SEA 36-1298,530330034002001,88,461,0.19088937093275488
SEA 36-1298,530330034002002,69,461,0.14967462039045554
SEA 36-1298,530330034002015,79,461,0.17136659436008678
SEA 36-1298,530330034002016,55,461,0.1193058568329718
SEA 36-1298,530330034002017,77,461,0.16702819956616052
SEA 36-1299,530330028003004,78,553,0.1410488245931284
SEA 36-1299,530330028003005,79,553,0.14285714285714285
SEA 36-1299,530330028003006,140,553,0.25316455696202533
SEA 36-1299,530330028003007,97,553,0.17540687160940324
SEA 36-1299,530330028003013,85,553,0.15370705244122965
SEA 36-1299,530330028003014,74,553,0.13381555153707053
SEA 36-1300,530330028003002,138,608,0.22697368421052633
SEA 36-1300,530330028003003,124,608,0.20394736842105263
SEA 36-1300,530330028003008,114,608,0.1875
SEA 36-1300,530330028003009,75,608,0.12335526315789473
SEA 36-1300,530330028003011,63,608,0.10361842105263158
SEA 36-1300,530330028003012,94,608,0.15460526315789475
SEA 36-1301,530330028002005,37,416,0.0889423076923077
SEA 36-1301,530330028002006,70,416,0.16826923076923078
SEA 36-1301,530330028002011,87,416,0.2091346153846154
SEA 36-1301,530330028002012,75,416,0.18028846153846154
SEA 36-1301,530330028002013,74,416,0.1778846153846154
SEA 36-1301,530330028002014,73,416,0.17548076923076922
SEA 36-1303,530330028001012,67,532,0.12593984962406016
SEA 36-1303,530330028001013,93,532,0.17481203007518797
SEA 36-1303,530330028001014,96,532,0.18045112781954886
SEA 36-1303,530330028001015,89,532,0.16729323308270677
SEA 36-1303,530330028002003,60,532,0.11278195488721804
SEA 36-1303,530330028002004,127,532,0.2387218045112782
SEA 36-1304,530330029002004,53,421,0.12589073634204276
SEA 36-1304,530330029002007,79,421,0.1876484560570071
SEA 36-1304,530330029002008,77,421,0.1828978622327791
SEA 36-1304,530330029002011,67,421,0.15914489311163896
SEA 36-1304,530330029002022,50,421,0.1187648456057007
SEA 36-1304,530330029002023,31,421,0.07363420427553444
SEA 36-1304,530330029002024,30,421,0.07125890736342043
SEA 36-1304,530330029002025,34,421,0.08076009501187649
SEA 36-1305,530330029002005,87,397,0.21914357682619648
SEA 36-1305,530330029002006,85,397,0.2141057934508816
SEA 36-1305,530330029002009,73,397,0.18387909319899245
SEA 36-1305,530330029003006,76,397,0.19143576826196473
SEA 36-1305,530330029003007,76,397,0.19143576826196473
SEA 36-1306,530330029003008,73,491,0.14867617107942974
SEA 36-1306,530330029003009,103,491,0.20977596741344195
SEA 36-1306,530330029003010,69,491,0.14052953156822812
SEA 36-1306,530330029003011,87,491,0.17718940936863545
SEA 36-1306,530330029003012,75,491,0.15274949083503056
SEA 36-1306,530330029003013,84,491,0.1710794297352342
SEA 36-1307,530330028001003,82,386,0.21243523316062177
SEA 36-1307,530330028001004,63,386,0.16321243523316062
SEA 36-1307,530330028001005,82,386,0.21243523316062177
SEA 36-1307,530330028001006,78,386,0.20207253886010362
SEA 36-1307,530330028004014,81,386,0.20984455958549222
SEA 36-1308,530330028004003,76,470,0.16170212765957448
SEA 36-1308,530330028004004,39,470,0.08297872340425531
SEA 36-1308,530330028004005,59,470,0.125531914893617
SEA 36-1308,530330028004006,85,470,0.18085106382978725
SEA 36-1308,530330028004011,94,470,0.2
SEA 36-1308,530330028004012,72,470,0.15319148936170213
SEA 36-1308,530330028004013,45,470,0.09574468085106383
SEA 36-1309,530330028001001,74,791,0.09355246523388117
SEA 36-1309,530330028001002,79,791,0.09987357774968394
SEA 36-1309,530330028004001,85,791,0.10745891276864729
SEA 36-1309,530330028004002,156,791,0.1972187104930468
SEA 36-1309,530330028004007,69,791,0.08723135271807839
SEA 36-1309,530330028004008,52,791,0.06573957016434892
SEA 36-1309,530330028004009,61,791,0.07711757269279393
SEA 36-1309,530330028004010,90,791,0.11378002528445007
SEA 36-1309,530330028004015,66,791,0.08343868520859671
SEA 36-1309,530330028004016,59,791,0.07458912768647281
SEA 36-1317,530330047012003,99,981,0.10091743119266056
SEA 36-1317,530330047012005,17,981,0.017329255861365953
SEA 36-1317,530330047012006,177,981,0.18042813455657492
SEA 36-1317,530330047012007,12,981,0.012232415902140673
SEA 36-1317,530330047012008,8,981,0.00815494393476045
SEA 36-1317,530330047012009,4,981,0.004077471967380225
SEA 36-1317,530330047012011,157,981,0.1600407747196738
SEA 36-1317,530330047012012,15,981,0.01529051987767584
SEA 36-1317,530330047012013,64,981,0.0652395514780836
SEA 36-1317,530330047012014,23,981,0.023445463812436288
SEA 36-1317,530330047012015,9,981,0.009174311926605505
SEA 36-1317,530330047012016,6,981,0.0061162079510703364
SEA 36-1317,530330047013005,358,981,0.36493374108053006
SEA 36-1317,530330047032023,18,981,0.01834862385321101
SEA 36-1317,530330047032027,14,981,0.014271151885830785
SEA 36-1318,530330047021002,108,812,0.1330049261083744
SEA 36-1318,530330047021005,137,812,0.1687192118226601
SEA 36-1318,530330047021010,139,812,0.17118226600985223
SEA 36-1318,530330047022002,428,812,0.5270935960591133
SEA 36-1319,530330033022008,89,785,0.11337579617834395
SEA 36-1319,530330033022012,206,785,0.2624203821656051
SEA 36-1319,530330047021001,151,785,0.19235668789808918
SEA 36-1319,530330047021006,19,785,0.024203821656050957
SEA 36-1319,530330047021009,55,785,0.07006369426751592
SEA 36-1319,530330047031002,80,785,0.10191082802547771
SEA 36-1319,530330047031003,105,785,0.1337579617834395
SEA 36-1319,530330047031008,80,785,0.10191082802547771
SEA 36-1320,530330033022006,79,536,0.14738805970149255
SEA 36-1320,530330033022007,93,536,0.17350746268656717
SEA 36-1320,530330047031000,60,536,0.11194029850746269
SEA 36-1320,530330047031001,46,536,0.08582089552238806
SEA 36-1320,530330047031004,58,536,0.10820895522388059
SEA 36-1320,530330047031005,75,536,0.13992537313432835
SEA 36-1320,530330047031006,67,536,0.125
SEA 36-1320,530330047031007,58,536,0.10820895522388059
SEA 36-1321,530330033021014,38,609,0.06239737274220033
SEA 36-1321,530330033021015,58,609,0.09523809523809523
SEA 36-1321,530330033021016,31,609,0.05090311986863711
SEA 36-1321,530330033021020,81,609,0.1330049261083744
SEA 36-1321,530330033021021,105,609,0.1724137931034483
SEA 36-1321,530330033021022,48,609,0.07881773399014778
SEA 36-1321,530330033022000,99,609,0.1625615763546798
SEA 36-1321,530330033022001,64,609,0.10509031198686371
SEA 36-1321,530330033022005,85,609,0.13957307060755336
SEA 36-1322,530330033021017,39,675,0.057777777777777775
SEA 36-1322,530330033021018,55,675,0.08148148148148149
SEA 36-1322,530330033021019,55,675,0.08148148148148149
SEA 36-1322,530330033022002,79,675,0.11703703703703704
SEA 36-1322,530330033022003,74,675,0.10962962962962963
SEA 36-1322,530330033022004,50,675,0.07407407407407407
SEA 36-1322,530330033022011,135,675,0.2
SEA 36-1322,530330033023010,188,675,0.2785185185185185
SEA 36-1323,530330033011013,103,983,0.10478128179043744
SEA 36-1323,530330033011014,188,983,0.19125127161749747
SEA 36-1323,530330033012000,148,983,0.150559511698881
SEA 36-1323,530330033012001,167,983,0.1698880976602238
SEA 36-1323,530330033012006,104,983,0.10579857578840285
SEA 36-1323,530330033012007,131,983,0.13326551373346898
SEA 36-1323,530330033012008,142,983,0.14445574771108852
SEA 36-1324,530330033012009,171,1118,0.15295169946332737
SEA 36-1324,530330033012010,97,1118,0.08676207513416816
SEA 36-1324,530330047011000,179,1118,0.16010733452593917
SEA 36-1324,530330047011003,210,1118,0.18783542039355994
SEA 36-1324,530330047021003,215,1118,0.19230769230769232
SEA 36-1324,530330047021004,246,1118,0.22003577817531306
SEA 36-1325,530330047023000,354,994,0.3561368209255533
SEA 36-1325,530330047023001,640,994,0.6438631790744467
SEA 36-1326,530330033012011,131,1196,0.10953177257525083
SEA 36-1326,530330047011001,154,1196,0.12876254180602006
SEA 36-1326,530330047011002,288,1196,0.2408026755852843
SEA 36-1326,530330047012000,380,1196,0.3177257525083612
SEA 36-1326,530330047012001,233,1196,0.1948160535117057
SEA 36-1326,530330047012002,10,1196,0.008361204013377926
SEA 36-1328,530330047031015,68,1282,0.0530421216848674
SEA 36-1328,530330047032004,19,1282,0.014820592823712949
SEA 36-1328,530330047032007,33,1282,0.02574102964118565
SEA 36-1328,530330047032010,35,1282,0.027301092043681748
SEA 36-1328,530330047032012,24,1282,0.0187207488299532
SEA 36-1328,530330047032013,23,1282,0.01794071762870515
SEA 36-1328,530330047032021,20,1282,0.015600624024960999
SEA 36-1328,530330047032024,15,1282,0.01170046801872075
SEA 36-1328,530330047032025,8,1282,0.0062402496099844
SEA 36-1328,530330047032030,37,1282,0.028861154446177848
SEA 36-1328,530330047033000,85,1282,0.06630265210608424
SEA 36-1328,530330047033002,22,1282,0.0171606864274571
SEA 36-1328,530330047033003,317,1282,0.24726989079563183
SEA 36-1328,530330047033004,109,1282,0.08502340093603744
SEA 36-1328,530330047033005,88,1282,0.0686427457098284
SEA 36-1328,530330047033006,84,1282,0.0655226209048362
SEA 36-1328,530330047033007,8,1282,0.0062402496099844
SEA 36-1328,530330047033008,29,1282,0.02262090483619345
SEA 36-1328,530330047033010,90,1282,0.07020280811232449
SEA 36-1328,530330047033011,42,1282,0.0327613104524181
SEA 36-1328,530330047033012,11,1282,0.00858034321372855
SEA 36-1328,530330047033013,70,1282,0.054602184087363496
SEA 36-1328,530330047033014,12,1282,0.0093603744149766
SEA 36-1328,530330047033015,23,1282,0.01794071762870515
SEA 36-1328,530330047033029,10,1282,0.0078003120124804995
SEA 36-1329,530330047031009,102,579,0.17616580310880828
SEA 36-1329,530330047031010,55,579,0.09499136442141623
SEA 36-1329,530330047031011,74,579,0.12780656303972365
SEA 36-1329,530330047031012,63,579,0.10880829015544041
SEA 36-1329,530330047031013,40,579,0.0690846286701209
SEA 36-1329,530330047031014,134,579,0.231433506044905
SEA 36-1329,530330047031016,41,579,0.07081174438687392
SEA 36-1329,530330047033001,70,579,0.12089810017271158
SEA 36-1382,530330032011009,60,607,0.09884678747940692
SEA 36-1382,530330032022001,121,607,0.19934102141680396
SEA 36-1382,530330032022002,65,607,0.1070840197693575
SEA 36-1382,530330032022005,64,607,0.10543657331136738
SEA 36-1382,530330032022006,65,607,0.1070840197693575
SEA 36-1382,530330032022007,14,607,0.023064250411861616
SEA 36-1382,530330032022012,86,607,0.1416803953871499
SEA 36-1382,530330032022013,53,607,0.08731466227347612
SEA 36-1382,530330032022016,79,607,0.1301482701812191
SEA 36-1384,530330032011010,36,417,0.08633093525179857
SEA 36-1384,530330032011012,37,417,0.08872901678657075
SEA 36-1384,530330032011013,21,417,0.050359712230215826
SEA 36-1384,530330032011016,24,417,0.05755395683453238
SEA 36-1384,530330032023020,50,417,0.11990407673860912
SEA 36-1384,530330032023021,71,417,0.17026378896882494
SEA 36-1384,530330032023023,61,417,0.14628297362110312
SEA 36-1384,530330032023024,39,417,0.09352517985611511
SEA 36-1384,530330032023025,31,417,0.07434052757793765
SEA 36-1384,530330032023026,22,417,0.05275779376498801
SEA 36-1384,530330032023027,25,417,0.05995203836930456
SEA 36-1385,530330032011011,16,440,0.03636363636363636
SEA 36-1385,530330032011014,56,440,0.12727272727272726
SEA 36-1385,530330032011015,32,440,0.07272727272727272
SEA 36-1385,530330032011017,39,440,0.08863636363636364
SEA 36-1385,530330032011021,95,440,0.2159090909090909
SEA 36-1385,530330032011022,202,440,0.4590909090909091
SEA 36-1386,530330032012019,54,478,0.11297071129707113
SEA 36-1386,530330032012020,9,478,0.01882845188284519
SEA 36-1386,530330032012021,63,478,0.13179916317991633
SEA 36-1386,530330032012023,41,478,0.08577405857740586
SEA 36-1386,530330032012024,39,478,0.08158995815899582
SEA 36-1386,530330032012025,15,478,0.03138075313807531
SEA 36-1386,530330032012026,110,478,0.2301255230125523
SEA 36-1386,530330032012031,60,478,0.12552301255230125
SEA 36-1386,530330032012032,32,478,0.06694560669456066
SEA 36-1386,530330032012033,55,478,0.11506276150627615
SEA 36-1387,530330032012002,32,588,0.05442176870748299
SEA 36-1387,530330032012003,75,588,0.12755102040816327
SEA 36-1387,530330032012004,206,588,0.35034013605442177
SEA 36-1387,530330032012008,27,588,0.04591836734693878
SEA 36-1387,530330032012009,46,588,0.0782312925170068
SEA 36-1387,530330032012010,27,588,0.04591836734693878
SEA 36-1387,530330032012011,66,588,0.11224489795918367
SEA 36-1387,530330032012012,95,588,0.16156462585034015
SEA 36-1387,530330032012022,14,588,0.023809523809523808
SEA 36-1388,530330032023010,45,436,0.10321100917431193
SEA 36-1388,530330032023011,42,436,0.0963302752293578
SEA 36-1388,530330032023012,77,436,0.17660550458715596
SEA 36-1388,530330032023015,39,436,0.08944954128440367
SEA 36-1388,530330032023016,77,436,0.17660550458715596
SEA 36-1388,530330032023017,45,436,0.10321100917431193
SEA 36-1388,530330032023018,28,436,0.06422018348623854
SEA 36-1388,530330032023019,48,436,0.11009174311926606
SEA 36-1388,530330032023022,35,436,0.08027522935779817
SEA 36-1389,530330032023003,64,374,0.1711229946524064
SEA 36-1389,530330032023004,9,374,0.02406417112299465
SEA 36-1389,530330032023005,68,374,0.18181818181818182
SEA 36-1389,530330032023006,55,374,0.14705882352941177
SEA 36-1389,530330032023007,94,374,0.25133689839572193
SEA 36-1389,530330032023013,46,374,0.12299465240641712
SEA 36-1389,530330032023014,38,374,0.10160427807486631
SEA 36-1390,530330032021009,57,524,0.10877862595419847
SEA 36-1390,530330032021010,79,524,0.15076335877862596
SEA 36-1390,530330032021015,58,524,0.11068702290076336
SEA 36-1390,530330032021017,37,524,0.07061068702290077
SEA 36-1390,530330032021018,72,524,0.13740458015267176
SEA 36-1390,530330032021019,119,524,0.22709923664122136
SEA 36-1390,530330032022003,47,524,0.08969465648854962
SEA 36-1390,530330032022004,55,524,0.1049618320610687
SEA 36-1391,530330032021000,155,610,0.2540983606557377
SEA 36-1391,530330032021001,89,610,0.14590163934426228
SEA 36-1391,530330032021002,79,610,0.12950819672131147
SEA 36-1391,530330032021011,76,610,0.12459016393442623
SEA 36-1391,530330032021012,83,610,0.1360655737704918
SEA 36-1391,530330032021013,128,610,0.2098360655737705
SEA 36-1392,530330033013001,77,632,0.12183544303797468
SEA 36-1392,530330033013002,76,632,0.12025316455696203
SEA 36-1392,530330033013003,88,632,0.13924050632911392
SEA 36-1392,530330033013004,130,632,0.20569620253164558
SEA 36-1392,530330033013005,145,632,0.22943037974683544
SEA 36-1392,530330033013006,59,632,0.09335443037974683
SEA 36-1392,530330033013007,57,632,0.09018987341772151
SEA 36-1393,530330033011002,78,478,0.16317991631799164
SEA 36-1393,530330033011003,50,478,0.10460251046025104
SEA 36-1393,530330033011004,62,478,0.1297071129707113
SEA 36-1393,530330033011005,72,478,0.1506276150627615
SEA 36-1393,530330033013008,76,478,0.1589958158995816
SEA 36-1393,530330033013009,60,478,0.12552301255230125
SEA 36-1393,530330033013010,80,478,0.16736401673640167
SEA 36-1394,530330033012002,114,1109,0.10279531109107304
SEA 36-1394,530330033012003,145,1109,0.13074842200180342
SEA 36-1394,530330033012004,155,1109,0.13976555455365194
SEA 36-1394,530330033012005,103,1109,0.09287646528403967
SEA 36-1394,530330033013011,232,1109,0.20919747520288548
SEA 36-1394,530330033013012,60,1109,0.05410279531109107
SEA 36-1394,530330033013013,64,1109,0.057709648331830475
SEA 36-1394,530330033013014,98,1109,0.08836789900811542
SEA 36-1394,530330033013015,138,1109,0.12443642921550947
SEA 36-1395,530330033011000,64,752,0.0851063829787234
SEA 36-1395,530330033011001,64,752,0.0851063829787234
SEA 36-1395,530330033011006,65,752,0.08643617021276596
SEA 36-1395,530330033011007,80,752,0.10638297872340426
SEA 36-1395,530330033011008,183,752,0.24335106382978725
SEA 36-1395,530330033011009,55,752,0.07313829787234043
SEA 36-1395,530330033011010,76,752,0.10106382978723404
SEA 36-1395,530330033011011,83,752,0.11037234042553191
SEA 36-1395,530330033011012,82,752,0.10904255319148937
SEA 36-1396,530330033021006,49,370,0.13243243243243244
SEA 36-1396,530330033021007,65,370,0.17567567567567569
SEA 36-1396,530330033021008,87,370,0.23513513513513515
SEA 36-1396,530330033021009,72,370,0.1945945945945946
SEA 36-1396,530330033021010,73,370,0.1972972972972973
SEA 36-1396,530330033021011,24,370,0.06486486486486487
SEA 36-1397,530330033021000,40,456,0.08771929824561403
SEA 36-1397,530330033021001,81,456,0.17763157894736842
SEA 36-1397,530330033021002,76,456,0.16666666666666666
SEA 36-1397,530330033021003,55,456,0.1206140350877193
SEA 36-1397,530330033021004,67,456,0.14692982456140352
SEA 36-1397,530330033021005,75,456,0.16447368421052633
SEA 36-1397,530330033023000,62,456,0.13596491228070176
SEA 36-1398,530330033023001,100,891,0.1122334455667789
SEA 36-1398,530330033023002,137,891,0.1537598204264871
SEA 36-1398,530330033023003,140,891,0.15712682379349047
SEA 36-1398,530330033023004,79,891,0.08866442199775533
SEA 36-1398,530330033023005,52,891,0.058361391694725026
SEA 36-1398,530330033023006,81,891,0.09090909090909091
SEA 36-1398,530330033023007,99,891,0.1111111111111111
SEA 36-1398,530330033023009,203,891,0.22783389450056116
SEA 36-1399,530330032012005,45,419,0.10739856801909307
SEA 36-1399,530330032012006,48,419,0.11455847255369929
SEA 36-1399,530330032012007,46,419,0.10978520286396182
SEA 36-1399,530330032023000,65,419,0.15513126491646778
SEA 36-1399,530330032023001,100,419,0.2386634844868735
SEA 36-1399,530330032023002,62,419,0.14797136038186157
SEA 36-1399,530330032023008,30,419,0.07159904534606205
SEA 36-1399,530330032023009,23,419,0.05489260143198091
SEA 36-1402,530330018002007,47,587,0.08006814310051108
SEA 36-1402,530330018002008,68,587,0.11584327086882454
SEA 36-1402,530330018002009,75,587,0.12776831345826234
SEA 36-1402,530330018002010,163,587,0.2776831345826235
SEA 36-1402,530330018002011,102,587,0.1737649063032368
SEA 36-1402,530330018003014,64,587,0.10902896081771721
SEA 36-1402,530330018003015,68,587,0.11584327086882454
SEA 36-1403,530330018003002,258,755,0.34172185430463575
SEA 36-1403,530330018003003,288,755,0.38145695364238413
SEA 36-1403,530330018003008,52,755,0.06887417218543046
SEA 36-1403,530330018003009,78,755,0.10331125827814569
SEA 36-1403,530330018003013,79,755,0.10463576158940398
SEA 36-1661,530330056002012,43,394,0.10913705583756345
SEA 36-1661,530330056002013,22,394,0.05583756345177665
SEA 36-1661,530330056002030,10,394,0.025380710659898477
SEA 36-1661,530330056003001,123,394,0.31218274111675126
SEA 36-1661,530330056003002,17,394,0.04314720812182741
SEA 36-1661,530330056003003,61,394,0.1548223350253807
SEA 36-1661,530330056003004,16,394,0.04060913705583756
SEA 36-1661,530330056003005,63,394,0.1598984771573604
SEA 36-1661,530330056003014,20,394,0.050761421319796954
SEA 36-1661,530330056003015,19,394,0.048223350253807105
SEA 36-1662,530330056001021,114,579,0.19689119170984457
SEA 36-1662,530330056002025,34,579,0.05872193436960276
SEA 36-1662,530330056002026,55,579,0.09499136442141623
SEA 36-1662,530330056003000,95,579,0.16407599309153714
SEA 36-1662,530330056003012,34,579,0.05872193436960276
SEA 36-1662,530330056003013,29,579,0.05008635578583765
SEA 36-1662,530330056003016,26,579,0.044905008635578586
SEA 36-1662,530330056003017,23,579,0.039723661485319514
SEA 36-1662,530330056004012,44,579,0.07599309153713299
SEA 36-1662,530330056004013,56,579,0.09671848013816926
SEA 36-1662,530330056004021,31,579,0.0535405872193437
SEA 36-1662,530330056004022,22,579,0.037996545768566495
SEA 36-1662,530330056004023,16,579,0.027633851468048358
SEA 36-1663,530330056003020,39,382,0.10209424083769633
SEA 36-1663,530330056003021,30,382,0.07853403141361257
SEA 36-1663,530330056003024,19,382,0.049738219895287955
SEA 36-1663,530330056003025,22,382,0.05759162303664921
SEA 36-1663,530330056004016,56,382,0.14659685863874344
SEA 36-1663,530330056004017,30,382,0.07853403141361257
